train_loss,val_loss,train_acc,val_acc,class_acc
1.9590370931733159,1.7134701768191918,0.2506448711372776,0.3468863833477884,"{'five': np.float64(0.4340461571035359), 'four': np.float64(0.08462354188759279), 'one': np.float64(0.6014740994498079), 'reset': np.float64(0.08645106742760515), 'rock': np.float64(0.0039361922519163045), 'synth': np.float64(0.6989877464038359), 'three': np.float64(0.0), 'thumbs_up': np.float64(0.2520273154075971), 'two': np.float64(0.44382801664355065)}"
1.7238474617841961,1.538364339562881,0.35322584242099864,0.4252211621856028,"{'five': np.float64(0.5456277789540547), 'four': np.float64(0.1104984093319194), 'one': np.float64(0.4767985051385861), 'reset': np.float64(0.3369266539843585), 'rock': np.float64(0.026724673710379118), 'synth': np.float64(0.7263363523352868), 'three': np.float64(0.162109375), 'thumbs_up': np.float64(0.343576611182245), 'two': np.float64(0.6482449589245706)}"
1.6157406136801404,1.464449619152369,0.39628167673929365,0.46001734605377276,"{'five': np.float64(0.6000423459665467), 'four': np.float64(0.15567338282078472), 'one': np.float64(0.47731755424063116), 'reset': np.float64(0.5011625449165081), 'rock': np.float64(0.08535322146260617), 'synth': np.float64(0.7670040845320547), 'three': np.float64(0.1388888888888889), 'thumbs_up': np.float64(0.4172001707212975), 'two': np.float64(0.6212525338738931)}"
1.5501926216709796,1.4293658720268339,0.42488273380760166,0.4691066782307025,"{'five': np.float64(0.7142705907262333), 'four': np.float64(0.2665959703075292), 'one': np.float64(0.4507422402159244), 'reset': np.float64(0.5349820333967449), 'rock': np.float64(0.06857261238864719), 'synth': np.float64(0.7089326940152726), 'three': np.float64(0.10850694444444445), 'thumbs_up': np.float64(0.4327784891165173), 'two': np.float64(0.5671609943454604)}"
1.5098209728905279,1.4029993435916235,0.4399470722478684,0.48178664353859496,"{'five': np.float64(0.5356764768155833), 'four': np.float64(0.22926829268292684), 'one': np.float64(0.54354821966158), 'reset': np.float64(0.512576622278588), 'rock': np.float64(0.1533043298114771), 'synth': np.float64(0.679453027881371), 'three': np.float64(0.3036024305555556), 'thumbs_up': np.float64(0.37302603499786596), 'two': np.float64(0.6678758135068815)}"
1.4809505424050808,1.397898724280679,0.4493172171301562,0.48126626192541194,"{'five': np.float64(0.562248570823629), 'four': np.float64(0.2638388123011665), 'one': np.float64(0.5653482819474722), 'reset': np.float64(0.3783555273726485), 'rock': np.float64(0.19577377252952144), 'synth': np.float64(0.6625821346119695), 'three': np.float64(0.1306423611111111), 'thumbs_up': np.float64(0.49146393512590697), 'two': np.float64(0.6799317187666702)}"
1.46148893481922,1.3227629656089406,0.45647212744289084,0.5097311361665221,"{'five': np.float64(0.6336015244547957), 'four': np.float64(0.3618239660657476), 'one': np.float64(0.5185300529430084), 'reset': np.float64(0.5100401606425703), 'rock': np.float64(0.2877563704164077), 'synth': np.float64(0.666844255016871), 'three': np.float64(0.1284722222222222), 'thumbs_up': np.float64(0.6122492530943235), 'two': np.float64(0.6062093246559266)}"
1.346322144334396,1.2064069525934498,0.5001672576436743,0.5535646140503035,"{'five': np.float64(0.7423247935634131), 'four': np.float64(0.31749734888653236), 'one': np.float64(0.5791549880618706), 'reset': np.float64(0.5677446628619742), 'rock': np.float64(0.3070229956494717), 'synth': np.float64(0.7803232107973717), 'three': np.float64(0.2085503472222222), 'thumbs_up': np.float64(0.5160051216389244), 'two': np.float64(0.6277605889256375)}"
1.3217509866666899,1.190499488833358,0.5080655352616281,0.5573807458803123,"{'five': np.float64(0.7470887147999153), 'four': np.float64(0.3039236479321315), 'one': np.float64(0.5716806809924219), 'reset': np.float64(0.53857535404777), 'rock': np.float64(0.3167598922726331), 'synth': np.float64(0.7822766826496181), 'three': np.float64(0.2836371527777778), 'thumbs_up': np.float64(0.5264618011096884), 'two': np.float64(0.6273338312173263)}"
1.310380216055149,1.1754871680420167,0.5131129992640664,0.5635212489158716,"{'five': np.float64(0.6915096337073894), 'four': np.float64(0.42014846235418873), 'one': np.float64(0.5846569085435482), 'reset': np.float64(0.5781018812090467), 'rock': np.float64(0.3552931427387611), 'synth': np.float64(0.7909785118096253), 'three': np.float64(0.1831597222222222), 'thumbs_up': np.float64(0.5051216389244558), 'two': np.float64(0.6643550624133149)}"
1.2991183026016957,1.1678616083052464,0.5164135500992395,0.5676843018213357,"{'five': np.float64(0.7276095701884395), 'four': np.float64(0.31622481442205724), 'one': np.float64(0.6285684625765597), 'reset': np.float64(0.5814838300570704), 'rock': np.float64(0.3503211104205511), 'synth': np.float64(0.7979044574675901), 'three': np.float64(0.2619357638888889), 'thumbs_up': np.float64(0.510456679470764), 'two': np.float64(0.6160247519470821)}"
1.2927624064666374,1.1558875043765486,0.5188592285334107,0.5714137033824804,"{'five': np.float64(0.7426423883125133), 'four': np.float64(0.3588547189819724), 'one': np.float64(0.5483234714003945), 'reset': np.float64(0.5986049461001902), 'rock': np.float64(0.3594365030039362), 'synth': np.float64(0.8062511099271887), 'three': np.float64(0.2523871527777778), 'thumbs_up': np.float64(0.5130174989329919), 'two': np.float64(0.6699029126213593)}"
