train_loss,val_loss,train_acc,val_acc,class_acc
8.040984990326708,5.552137336661023,0.2498792028129019,0.3179531656548135,"{'five': np.float64(0.18960406521278847), 'four': np.float64(0.06447507953340403), 'one': np.float64(0.5098100280286515), 'reset': np.float64(0.1266117099978863), 'rock': np.float64(0.1528899937849596), 'synth': np.float64(0.6224471674658142), 'three': np.float64(0.08745659722222222), 'thumbs_up': np.float64(0.04758856167306871), 'two': np.float64(0.6247732849674598)}"
8.270095455518447,5.0152387075472955,0.2544137433747389,0.32065915004336515,"{'five': np.float64(0.21638788905356765), 'four': np.float64(0.4576882290562036), 'one': np.float64(0.5904702584864528), 'reset': np.float64(0.3307968716973156), 'rock': np.float64(0.15869069815620468), 'synth': np.float64(0.6576096608062512), 'three': np.float64(0.05056423611111111), 'thumbs_up': np.float64(0.16688006828851898), 'two': np.float64(0.1650485436893204)}"
8.280861054210998,4.842667427294273,0.25470365662377437,0.3227233304423244,"{'five': np.float64(0.3536946855811984), 'four': np.float64(0.1168610816542948), 'one': np.float64(0.33177618602719816), 'reset': np.float64(0.3263580638342845), 'rock': np.float64(0.25378081624197224), 'synth': np.float64(0.846386077073344), 'three': np.float64(0.09288194444444445), 'thumbs_up': np.float64(0.2095603926589842), 'two': np.float64(0.27440520644404137)}"
8.283141720203238,4.915211519999146,0.2544992306148391,0.3324024284475282,"{'five': np.float64(0.15043404615710354), 'four': np.float64(0.09374337221633086), 'one': np.float64(0.4846880514896709), 'reset': np.float64(0.35658423166349607), 'rock': np.float64(0.08514605344934742), 'synth': np.float64(0.620671283963772), 'three': np.float64(0.2035590277777778), 'thumbs_up': np.float64(0.32778489116517284), 'two': np.float64(0.48693054518297235)}"
8.27945115255308,5.188490206929286,0.25598968206180356,0.3285342584562012,"{'five': np.float64(0.5746347660385348), 'four': np.float64(0.18472958642629905), 'one': np.float64(0.4978718986816153), 'reset': np.float64(0.0642570281124498), 'rock': np.float64(0.06318624404391962), 'synth': np.float64(0.5013319126265317), 'three': np.float64(0.05447048611111111), 'thumbs_up': np.float64(0.29577464788732394), 'two': np.float64(0.2961698495679078)}"
8.285873847905838,4.865567219775625,0.2543319729711648,0.34820468343451866,"{'five': np.float64(0.40937963159009105), 'four': np.float64(0.1007423117709438), 'one': np.float64(0.4204297726564933), 'reset': np.float64(0.4083703233988586), 'rock': np.float64(0.19825978868862648), 'synth': np.float64(0.8050079914757592), 'three': np.float64(0.06966145833333333), 'thumbs_up': np.float64(0.0998719590268886), 'two': np.float64(0.37031900138696255)}"
8.279912790541841,5.097004640716265,0.25513109282427543,0.3369297484822203,"{'five': np.float64(0.33876773237349145), 'four': np.float64(0.1200424178154825), 'one': np.float64(0.514481469947057), 'reset': np.float64(0.33967448742337775), 'rock': np.float64(0.07520198881292728), 'synth': np.float64(0.4384656366542355), 'three': np.float64(0.014756944444444444), 'thumbs_up': np.float64(0.3352539479300043), 'two': np.float64(0.49333191080763894)}"
3.620677838614077,1.8093464747433132,0.29462619775057053,0.36726799653078923,"{'five': np.float64(0.39498200296421765), 'four': np.float64(0.041569459172852596), 'one': np.float64(0.6207827260458839), 'reset': np.float64(0.23060663707461423), 'rock': np.float64(0.22871348663766314), 'synth': np.float64(0.6847806783874978), 'three': np.float64(0.4029947916666667), 'thumbs_up': np.float64(0.3292787025181391), 'two': np.float64(0.1936413101461645)}"
2.2097644418873794,1.6668914594840507,0.31059372746667857,0.3934258456201214,"{'five': np.float64(0.5013762439127674), 'four': np.float64(0.0767762460233298), 'one': np.float64(0.5380462991799024), 'reset': np.float64(0.33312196153033186), 'rock': np.float64(0.21856225398798426), 'synth': np.float64(0.7401882436512165), 'three': np.float64(0.13606770833333334), 'thumbs_up': np.float64(0.30174989329918905), 'two': np.float64(0.37981436039688465)}"
2.075194004084629,1.6859250339061822,0.3139351635036388,0.38763226366001735,"{'five': np.float64(0.35634130849036627), 'four': np.float64(0.07062566277836692), 'one': np.float64(0.46050036333437144), 'reset': np.float64(0.2661170999788628), 'rock': np.float64(0.16801325875284856), 'synth': np.float64(0.7169241697744628), 'three': np.float64(0.2035590277777778), 'thumbs_up': np.float64(0.3839095177123346), 'two': np.float64(0.5727088445535048)}"
