train_loss,val_loss,train_acc,val_acc,class_acc
1.2288287657831565,1.0962372105056863,"tensor(0.5431, dtype=torch.float64)","tensor(0.5941, dtype=torch.float64)","[1.0832784  0.29708586 0.95464007 0.45476149 0.30411101 0.68815265
 0.24666088 0.39434519 0.92404163]"
1.2312410109387124,1.0953113689694913,"tensor(0.5427, dtype=torch.float64)","tensor(0.5941, dtype=torch.float64)","[1.08359063 0.28631396 0.9430876  0.4505464  0.30130095 0.69033825
 0.26227233 0.38872507 0.94105811]"
1.2278713274339956,1.093652158669452,"tensor(0.5442, dtype=torch.float64)","tensor(0.5948, dtype=torch.float64)","[1.08062446 0.30083261 0.92888118 0.45351258 0.30598439 0.69455334
 0.24400694 0.39106678 0.95354727]"
1.2272749962666143,1.093278967275802,"tensor(0.5433, dtype=torch.float64)","tensor(0.5948, dtype=torch.float64)","[1.09920208 0.29942758 0.93496964 0.44477016 0.29942758 0.69783174
 0.24588031 0.39044232 0.94137034]"
1.2261421050634955,1.0921478426096562,"tensor(0.5445, dtype=torch.float64)","tensor(0.5957, dtype=torch.float64)","[1.07687771 0.3017693  0.93824805 0.44242845 0.3028621  0.6887771
 0.24744146 0.39403296 0.96915872]"
1.2284930592989372,1.0911384679748315,"tensor(0.5442, dtype=torch.float64)","tensor(0.5964, dtype=torch.float64)","[1.08952298 0.29568083 0.94043365 0.45039029 0.30333044 0.69236774
 0.25555941 0.39278404 0.9474588 ]"
1.222009437272742,1.0909087202406238,"tensor(0.5461, dtype=torch.float64)","tensor(0.5956, dtype=torch.float64)","[1.08624458 0.28928014 0.94339983 0.45085863 0.29958369 0.69439722
 0.25915004 0.39169124 0.94574154]"
1.2256548943542807,1.090708543903389,"tensor(0.5453, dtype=torch.float64)","tensor(0.5960, dtype=torch.float64)","[1.08671292 0.29052905 0.94683435 0.44882914 0.3017693  0.69252385
 0.26055507 0.3901301  0.94620989]"
1.2219566974564344,1.0906095890859133,"tensor(0.5452, dtype=torch.float64)","tensor(0.5961, dtype=torch.float64)","[1.08608846 0.29037294 0.94137034 0.44992194 0.30364267 0.68955768
 0.26039896 0.39465742 0.94933218]"
1.222659973670372,1.0904713571865954,"tensor(0.5458, dtype=torch.float64)","tensor(0.5963, dtype=torch.float64)","[1.08796184 0.29193408 0.93840416 0.44820468 0.3028621  0.69127493
 0.25821336 0.39512576 0.95245447]"
1.2250713220807885,1.0901675161244453,"tensor(0.5453, dtype=torch.float64)","tensor(0.5961, dtype=torch.float64)","[1.08718127 0.29661752 0.93840416 0.45007806 0.30473547 0.69049436
 0.25477884 0.39278404 0.95026886]"
1.2241063252017386,1.0900313098320586,"tensor(0.5449, dtype=torch.float64)","tensor(0.5957, dtype=torch.float64)","[1.08624458 0.29443192 0.94027754 0.44976583 0.30535993 0.68940156
 0.25774501 0.39262793 0.94558543]"
1.2250426892300814,1.0900470077265976,"tensor(0.5455, dtype=torch.float64)","tensor(0.5961, dtype=torch.float64)","[1.08796184 0.29380746 0.93934085 0.44976583 0.3050477  0.69080659
 0.25915004 0.39262793 0.94605377]"
1.2228446257568553,1.090034062921846,"tensor(0.5464, dtype=torch.float64)","tensor(0.5960, dtype=torch.float64)","[1.08905464 0.293183   0.93856028 0.44992194 0.30489159 0.69096271
 0.25930616 0.39262793 0.94589766]"
1.224036606282136,1.0900310486538944,"tensor(0.5455, dtype=torch.float64)","tensor(0.5960, dtype=torch.float64)","[1.08889853 0.29255854 0.93918474 0.45023417 0.30489159 0.69096271
 0.25946227 0.39215958 0.94605377]"
1.2229735662053989,1.0900590995738584,"tensor(0.5461, dtype=torch.float64)","tensor(0.5961, dtype=torch.float64)","[1.08921075 0.29162186 0.93871639 0.45023417 0.30535993 0.69174328
 0.25930616 0.39309627 0.94589766]"
1.2246862667773715,1.0900566483712502,"tensor(0.5449, dtype=torch.float64)","tensor(0.5961, dtype=torch.float64)","[1.08905464 0.29115351 0.93871639 0.44976583 0.30535993 0.69174328
 0.2597745  0.39262793 0.94699046]"
1.2218427357859316,1.0900103546028628,"tensor(0.5459, dtype=torch.float64)","tensor(0.5961, dtype=torch.float64)","[1.08733738 0.29084128 0.93980919 0.45085863 0.30489159 0.69158716
 0.26055507 0.39215958 0.94667823]"
1.2226966621468758,1.090011037522208,"tensor(0.5452, dtype=torch.float64)","tensor(0.5959, dtype=torch.float64)","[1.08796184 0.29177797 0.93824805 0.45007806 0.30457936 0.69174328
 0.25961839 0.3923157  0.94714657]"
1.2241233894578825,1.0900132413861783,"tensor(0.5448, dtype=torch.float64)","tensor(0.5960, dtype=torch.float64)","[1.08796184 0.29177797 0.93856028 0.45007806 0.30457936 0.69174328
 0.25961839 0.3923157  0.94699046]"
1.2231515626781562,1.0900156703002666,"tensor(0.5457, dtype=torch.float64)","tensor(0.5960, dtype=torch.float64)","[1.08827407 0.29177797 0.93887251 0.45023417 0.30457936 0.69174328
 0.25961839 0.3923157  0.94683435]"
1.2229308110538772,1.090016604083229,"tensor(0.5453, dtype=torch.float64)","tensor(0.5960, dtype=torch.float64)","[1.08811795 0.29177797 0.93918474 0.45023417 0.30457936 0.69174328
 0.25961839 0.39247181 0.94667823]"
1.221188830721967,1.0900197863934686,"tensor(0.5462, dtype=torch.float64)","tensor(0.5960, dtype=torch.float64)","[1.08796184 0.29177797 0.93934085 0.45023417 0.30473547 0.69174328
 0.2597745  0.39247181 0.946366  ]"
1.2233894069357163,1.090020114321727,"tensor(0.5454, dtype=torch.float64)","tensor(0.5960, dtype=torch.float64)","[1.08780572 0.29162186 0.93934085 0.45023417 0.30473547 0.69158716
 0.25993062 0.39247181 0.946366  ]"
